,10-PV
0,2844.0
1,1513.0
2,1018.0
3,628.0
4,558.0
5,371.0
6,11286.0
7,8998.0
8,35876.0
9,571.0
10,715.0
11,1102.0
12,793.0
13,320.0
14,574.0
15,12649.0
16,829.0
17,350.0
18,627.0
19,331.0
20,58797.0
21,17383.0
22,7300.0
23,480.0
24,17064.0
25,4812.0
26,376.0
27,21816.0
28,458.0
29,19988.0
