query=0
SPARQL query executed in 2.548s with 12 HTTP requests
query=1
SPARQL query executed in 1.114s with 3 HTTP requests
query=2
SPARQL query executed in 30.032s with 151 HTTP requests
query=3
SPARQL query executed in 6.19s with 31 HTTP requests
query=4
SPARQL query executed in 2.751s with 12 HTTP requests
query=5
SPARQL query executed in 3.785s with 17 HTTP requests
query=6
SPARQL query executed in 3.249s with 15 HTTP requests
query=7
SPARQL query executed in 3.339s with 15 HTTP requests
query=8
SPARQL query executed in 1.437s with 5 HTTP requests
query=9
SPARQL query executed in 2.05s with 9 HTTP requests
query=10
SPARQL query executed in 0.52s with 1 HTTP requests
query=11
SPARQL query executed in 4.982s with 24 HTTP requests
query=12
SPARQL query executed in 7.131s with 36 HTTP requests
query=13
SPARQL query executed in 7.675s with 35 HTTP requests
query=14
SPARQL query executed in 2.139s with 10 HTTP requests
query=15
SPARQL query executed in 0.478s with 1 HTTP requests
query=16
SPARQL query executed in 10.633s with 51 HTTP requests
query=17
SPARQL query executed in 0.669s with 2 HTTP requests
query=18
SPARQL query executed in 4.434s with 21 HTTP requests
query=19
SPARQL query executed in 0.621s with 1 HTTP requests
query=20
SPARQL query executed in 1.258s with 4 HTTP requests
query=21
SPARQL query executed in 0.597s with 2 HTTP requests
query=22
SPARQL query executed in 11.348s with 37 HTTP requests
query=23
SPARQL query executed in 5.286s with 16 HTTP requests
query=24
SPARQL query executed in 12.255s with 63 HTTP requests
query=25
SPARQL query executed in 0.61s with 2 HTTP requests
query=26
SPARQL query executed in 2.659s with 12 HTTP requests
query=27
SPARQL query executed in 3.436s with 16 HTTP requests
query=28
SPARQL query executed in 2.388s with 10 HTTP requests
query=29
SPARQL query executed in 4.63s with 20 HTTP requests
query=30
SPARQL query executed in 1.032s with 2 HTTP requests
